ts,user_id,device
1441745540,43432,ios
1441726106,30220,ios
1441713885,19485,web
1441750972,23445,ios
1441713234,32287,web
1441690112,24798,android
1441684806,35361,android
1441719639,25647,web
1441687187,27403,android
1441700940,15046,web
1441699332,53071,api
1441685392,35648,web
1441741618,46843,web
1441713670,37035,ios
1441717554,31238,ios
1441756508,41716,web
1441750686,17950,web
1441721660,40705,android
1441759495,56077,android
1441743996,21381,android
1441701320,39914,windows
1441737986,37224,web
1441694097,59251,android
1441700677,56525,android
1441703516,20129,web
1441685174,49853,windows
1441761928,32557,ios
1441684846,21301,ios
1441770693,47330,web
1441743212,43026,ios
1441722735,32146,android
1441766350,28178,android
1441685935,20820,ios
1441723570,17928,web
1441723038,15552,web
1441769020,40432,android
1441719978,15571,ios
1441718718,26438,web
1441705832,50691,ios
1441694472,27017,android
1441697758,40068,android
1441735764,38283,ios
1441713023,33449,web
1441712662,36664,android
1441748634,58177,mobile_web
1441710116,53855,android
1441687612,59879,ios
1441762293,19889,ios
1441742801,22863,ios
1441748736,29478,android
1441713598,58698,android
1441713519,30433,mobile_web
1441757300,59286,ios
1441769157,41893,android
1441719624,52544,android
1441688362,42660,android
1441766601,29363,mobile_web
1441695873,40364,ios
1441705071,53807,android
1441694106,16922,ios
1441729390,42737,web
1441744106,22572,ios
1441687390,51937,web
1441686418,41320,ios
1441762021,37235,ios
1441725140,28208,android
1441686840,44438,ios
1441704318,46959,web
1441716787,53575,android
1441761768,43173,android
1441715616,59051,web
1441726383,33147,web
1441702584,49807,android
1441715344,42350,ios
1441684802,45568,windows
1441735097,56350,ios
1441710275,45792,ios
1441685884,55471,ios
1441719973,22819,web
1441696865,32193,mobile_web
1441685236,27253,ios
1441770581,28816,ios
1441729324,29382,android
1441714640,57113,web
1441733200,58289,android
1441693690,46643,ios
1441698241,53607,windows
1441761029,51469,ios
1441691613,38515,ios
1441690290,52685,ios
1441710035,53272,ios
1441751099,26350,web
1441694770,38432,ios
1441693933,44753,web
1441726873,19212,ios
1441747432,29919,ios
1441718291,54945,ios
1441685142,32573,ios
1441713567,34042,ios
1441698325,47170,android
1441686645,32052,ios
1441769474,46456,android
1441717712,56749,ios
1441690360,49636,android
1441718406,17102,android
1441759468,25083,ios
1441694083,51397,ios
1441728059,36350,mobile_web
1441696178,32574,ios
1441740464,44819,ios
1441760021,49381,ios
1441765320,25375,web
1441748970,37123,web
1441686635,42929,ios
1441720337,45017,web
1441737803,16492,ios
1441689022,28605,ios
1441685143,23528,android
1441741949,16808,android
1441764064,56663,web
1441686259,15218,android
1441711410,43259,ios
1441709325,59760,android
1441760245,43891,ios
1441694734,26993,ios
1441735058,59593,android
1441688180,30310,web
1441698666,17386,ios
1441685903,54202,android
1441686516,59823,web
1441684985,54903,ios
1441688808,31999,ios
1441734504,26768,web
1441706850,43124,ios
1441696995,21511,ios
1441689447,17926,mobile_web
1441690338,40074,ios
1441713332,38844,android
1441744968,36428,web
1441749722,48144,ios
1441685024,34607,web
1441713185,38960,mobile_web
1441759665,31252,android
1441767680,23847,ios
1441756653,31715,api
1441689201,40883,android
1441693279,55680,android
1441693733,36679,api
1441726707,45979,android
1441741766,16639,ios
1441749183,19565,web
1441685219,55233,android
1441705690,48198,web
1441715227,48739,mobile_web
1441754234,50828,android
1441704088,20574,android
1441693447,14636,ios
1441728062,19526,android
1441711115,53600,ios
1441715659,52451,api
1441729431,34298,android
1441696616,51977,android
1441702081,28508,web
1441749175,55741,api
1441729503,33203,ios
1441728323,28476,web
1441764456,24002,android
1441747669,27043,android
1441767279,37041,android
1441702317,29767,api
1441708159,59161,android
1441724342,56007,android
1441711667,48387,android
1441757704,48627,ios
1441685667,31442,android
1441710858,44017,ios
1441731740,16532,api
1441684800,36447,android
1441750180,22891,web
1441723980,34391,ios
1441692153,31183,ios
1441686385,59865,ios
1441698478,29587,android
1441754374,31451,web
1441746615,20705,android
1441748350,22614,web
1441753848,48314,ios
1441685464,49457,ios
1441715052,32812,ios
1441685135,57871,windows
1441686040,15850,android
1441687887,16922,ios
1441693181,55614,android
1441756077,33471,web
1441756124,48842,ios
1441763944,15838,api
1441744626,39782,android
1441685388,43879,android
1441685504,56228,api
1441714640,53757,android
1441750492,37308,android
1441685089,32234,windows
1441715264,51072,android
1441689549,43304,ios
1441721854,17631,web
1441690548,40392,android
1441736487,16362,ios
1441743695,39659,web
1441758263,46394,android
1441698336,40107,ios
1441686315,32266,web
1441766901,24567,android
1441699022,22730,ios
1441684810,42119,android
1441738487,51682,ios
1441688699,14857,ios
1441696938,55429,ios
1441707476,37817,ios
1441727826,57292,mobile_web
1441694515,56202,web
1441726527,44457,ios
1441770918,32722,mobile_web
1441723877,28879,ios
1441698496,16157,web
1441691503,48771,web
1441707160,26243,android
1441737251,31128,android
1441761131,27847,web
1441761258,16410,ios
1441747567,36649,android
1441764846,28973,ios
1441763666,40193,web
1441688769,16062,mobile_web
1441685230,35810,web
1441737261,38680,ios
1441690125,41192,android
1441736991,21988,android
1441765385,46300,ios
1441712346,15415,ios
1441701688,33738,web
1441708975,24716,ios
1441685144,51384,mobile_web
1441713891,31828,ios
1441689954,54030,web
1441712282,28844,android
1441691483,26538,mobile_web
1441747401,30152,ios
1441696775,59991,ios
1441698291,39210,mobile_web
1441688021,31290,ios
1441700043,53357,web
1441687030,34419,ios
1441693971,32213,ios
1441690658,23817,ios
1441685362,50270,ios
1441763880,57926,ios
1441708140,53466,android
1441687281,43523,web
1441754065,20639,ios
1441686610,38148,android
1441692110,48744,ios
1441751446,31495,web
1441731551,19221,android
1441690189,50501,android
1441726251,50803,android
1441710895,52653,web
1441685229,15646,ios
1441730574,24425,android
1441685035,49692,ios
1441731656,23149,ios
1441727232,17058,ios
1441684821,21293,web
1441693443,25491,ios
1441732511,34149,mobile_web
1441732872,47590,ios
1441744377,23419,ios
1441714321,38385,api
1441685002,32058,android
1441711860,41235,android
1441689619,14752,ios
1441742873,22210,android
1441743314,44189,android
1441726004,42948,ios
1441725922,26597,web
1441721171,52069,ios
1441712582,53890,web
1441711483,25584,android
1441741033,46141,android
1441691475,54846,mobile_web
1441710098,33597,ios
1441750508,41315,ios
1441685751,28048,ios
1441733480,57542,android
1441721968,39630,android
1441768710,14412,android
1441761406,57177,web
1441684860,49628,ios
1441765025,24527,mobile_web
1441685078,59129,ios
1441686530,45993,web
1441712468,24013,android
1441710431,59966,ios
1441728226,33254,ios
1441758982,23961,ios
1441748718,20697,android
1441759030,59255,web
1441684801,44124,ios
1441759232,35000,ios
1441724131,23900,android
1441724013,48205,api
1441695218,56074,android
1441719671,32195,web
1441693632,32083,ios
1441763052,42713,android
1441692935,28585,android
1441744978,19852,ios
1441758304,52007,android
1441716557,43767,ios
1441769523,51007,android
1441758054,48210,web
1441696343,39468,ios
1441718502,26235,web
1441718718,31409,web
1441744154,48068,android
1441698376,41433,mobile_web
1441718183,33080,windows
1441750603,22795,web
1441697300,53358,android
1441685274,32036,ios
1441748344,48459,android
1441733113,26693,android
1441732506,22559,mobile_web
1441743892,53580,web
1441743390,26059,ios
1441761457,53018,mobile_web
1441686963,23721,android
1441686926,59663,api
1441731802,23828,android
1441770875,20537,ios
1441751714,22299,android
1441736711,25266,web
1441685602,50365,android
1441698286,19737,android
1441687865,52516,ios
1441734238,20263,ios
1441745709,25902,android
1441701545,23426,android
1441689028,16329,ios
1441722372,22038,web
1441742028,17697,ios
1441764746,55104,web
1441686691,52115,web
1441746975,33116,mobile_web
1441695410,51636,web
1441746411,25441,android
1441745833,38299,web
1441711957,50008,android
1441754140,40706,ios
1441750693,47949,web
1441693568,49143,ios
1441685176,20693,web
1441725799,37085,ios
1441719310,40971,mobile_web
1441718879,16742,android
1441742979,30932,web
1441723635,30010,android
1441735781,57521,web
1441746347,30394,mobile_web
1441712984,18568,android
1441685305,28734,ios
1441749082,56288,ios
1441753345,26251,android
1441696713,54462,android
1441744511,43359,ios
1441727816,22447,ios
1441725593,29719,api
1441728427,29553,android
1441760612,39020,ios
1441688904,41353,web
1441696800,38172,api
1441687465,21783,ios
1441740063,53703,android
1441685908,38378,ios
1441720193,26338,android
1441750126,46536,ios
1441692057,30366,android
1441752406,52879,web
1441705789,52637,ios
1441764507,59588,web
1441739911,16349,android
1441693768,35623,ios
1441685231,53555,android
1441730220,28063,android
1441684807,49129,android
1441703769,15688,android
1441684849,34766,android
1441723146,41556,mobile_web
1441694470,46510,android
1441687932,23399,ios
1441736374,17416,ios
1441753027,56733,web
1441752604,49851,ios
1441684972,43599,web
1441685858,49612,ios
1441749055,27513,android
1441748861,14645,android
1441699856,23324,ios
1441704280,41658,android
1441712453,32573,ios
1441740934,43141,web
1441711021,25316,ios
1441696290,18615,web
1441725483,19827,android
1441732724,33051,web
1441732375,39019,ios
1441757340,55093,android
1441692906,14304,ios
1441719343,53927,web
1441718788,43569,android
1441695833,41056,android
1441692567,45980,windows
1441763270,20939,mobile_web
1441718395,58921,android
1441755763,26525,ios
1441722664,31621,web
1441688306,31471,ios
1441724899,37968,ios
1441721841,19722,web
1441743301,54756,mobile_web
1441739582,56649,android
1441738645,53678,ios
1441689583,24101,ios
1441716309,32014,android
1441712596,38660,web
1441702606,41367,ios
1441742122,19562,web
1441764950,54795,ios
1441689164,17361,ios
1441758671,19001,ios
1441770214,38188,android
1441689181,29605,android
1441737170,57444,ios
1441688950,41269,web
1441685297,20778,ios
1441684824,40395,android
1441697328,51644,web
1441685182,40623,android
1441689245,48956,web
1441692934,53489,android
1441745595,40395,ios
1441720235,43942,ios
1441704619,27861,android
1441728164,43450,ios
1441730501,52895,web
1441690268,32301,ios
1441684852,26446,web
1441745569,50233,ios
1441686622,17166,ios
1441705693,29880,android
1441722108,55214,android
1441702579,31447,android
1441686402,20153,android
1441685363,33330,web
1441754785,52299,mobile_web
1441749475,25564,web
1441720064,45371,web
1441722222,27893,android
1441709623,55664,web
1441692255,31835,ios
1441733328,41880,android
1441723783,21493,web
1441757160,57447,mobile_web
1441724000,51897,android
1441703707,20248,android
1441721228,45688,ios
1441694115,26886,android
1441741121,17922,android
1441760020,29098,ios
1441684805,32809,ios
1441691033,15029,ios
1441751012,58743,ios
1441738425,43412,web
1441764542,26051,android
1441713498,18759,ios
1441719318,51586,api
1441691057,45665,android
1441730829,58978,ios
1441713257,29655,ios
1441730148,39469,web
1441692689,15169,android
1441699781,29778,ios
1441685433,25267,api
1441737619,24188,android
1441687266,17030,android
1441726528,39583,ios
1441735168,53747,ios
1441754368,19070,web
1441739277,22443,android
1441685945,32184,ios
1441758548,50061,ios
1441690463,56694,ios
1441699097,56817,android
1441696688,51429,ios
1441770169,41645,ios
1441692166,53886,android
1441712986,33735,android
1441757374,36933,ios
1441753353,29760,web
1441739316,58052,ios
1441689429,31566,web
1441770687,48857,ios
1441747724,33135,ios
1441723104,55681,android
1441699686,52643,ios
1441714075,14577,android
1441715826,53520,ios
1441711800,25826,web
1441712075,42943,ios
1441685821,36407,windows
1441736820,42911,ios
1441714990,41957,android
1441738189,42576,web
1441713470,25244,ios
1441684801,17208,ios
1441684983,35561,api
1441717023,38371,android
1441706893,38548,android
1441750900,40769,android
1441687047,56013,windows
1441711703,48004,web
1441718422,20808,web
1441710341,24137,api
1441710371,16348,ios
1441684821,26955,android
1441706611,46679,ios
1441723176,52686,web
1441751512,59043,ios
1441686511,32449,ios
1441731898,48125,web
1441761143,17803,ios
1441741487,53819,web
1441748743,19300,android
1441742580,17111,mobile_web
1441685505,51924,windows
1441709228,39569,web
1441709783,48631,web
1441720488,48857,ios
1441714374,18773,web
1441740389,22457,android
1441757280,43739,android
1441735451,33242,api
1441765719,25928,android
1441687473,50054,android
1441686820,42229,ios
1441737752,53172,web
1441725182,43030,android
1441722815,41098,android
1441770685,53342,ios
1441701935,27455,ios
1441754993,34206,android
1441737732,46981,android
1441685429,15073,ios
1441709431,40963,web
1441705387,39400,android
1441684854,18324,ios
1441734919,32105,android
1441716941,27874,android
1441689747,44852,web
1441714866,41725,ios
1441716413,54895,ios
1441708081,18016,android
1441743389,54988,ios
1441747133,37730,api
1441686228,45905,ios
1441757775,15821,ios
1441689261,58478,ios
1441733388,22146,ios
1441718940,35888,ios
1441713687,14976,windows
1441758639,21245,android
1441701472,24358,android
1441688673,22631,mobile_web
1441726293,52367,web
1441686635,36416,mobile_web
1441767333,23910,web
1441704626,30950,android
1441684951,30617,web
1441694375,42297,ios
1441711878,54991,ios
1441728488,23305,android
1441703627,41846,ios
1441751573,14753,ios
1441723801,24371,ios
1441740064,32504,web
1441751383,41011,android
1441738309,57461,web
1441730868,54180,android
1441692978,26307,ios
1441729644,55668,ios
1441712369,52872,android
1441713744,52752,ios
1441750551,16193,web
1441754212,31795,web
1441687352,31669,android
1441723927,14410,android
1441757709,41175,android
1441717752,14556,android
1441744237,16638,mobile_web
1441699586,28607,web
1441730382,25600,ios
1441684832,14631,ios
1441759483,22538,android
1441685343,53823,android
1441686742,46383,web
1441761128,32958,ios
1441687590,14482,android
1441712175,57600,android
1441691607,28411,ios
1441737696,19913,android
1441731799,49444,ios
1441734519,26769,android
1441735774,31267,web
1441751566,21803,ios
1441749992,23068,ios
1441733735,26577,api
1441714271,42193,web
1441715871,37919,android
1441684875,16192,windows
1441738013,27394,android
1441685410,54306,ios
1441712714,39381,android
1441694235,41785,android
1441695602,17302,ios
1441685712,19180,windows
1441723549,51941,api
1441722434,44785,android
1441701828,38966,web
1441696780,51395,ios
1441684868,49561,ios
1441685246,33005,mobile_web
1441726289,53570,web
1441713640,44289,android
1441762275,25770,ios
1441730787,50488,android
1441749089,27741,web
1441741133,46270,web
1441694503,40270,ios
1441740703,31167,ios
1441724709,17861,web
1441728438,50158,android
1441727603,22172,web
1441770685,59276,android
1441687427,27712,android
1441757466,15660,android
1441760123,23986,ios
1441750603,44309,ios
1441715391,46125,web
1441724454,39201,ios
1441697281,46205,android
1441694269,27436,web
1441727040,32432,web
1441685673,54530,ios
1441715907,53345,api
1441722730,26810,android
1441685281,31062,windows
1441703521,39519,windows
1441735434,22797,web
1441762268,49991,ios
1441705044,15649,android
1441686028,50213,ios
1441686987,49617,mobile_web
1441690358,17933,android
1441720820,38484,android
1441689608,54172,ios
1441710181,49172,mobile_web
1441710770,34163,web
1441734476,32406,web
1441730213,34922,ios
1441761383,44111,web
1441747964,52133,ios
1441684852,21648,ios
1441687198,52594,ios
1441755562,16388,web
1441753456,48337,android
1441756730,47761,android
1441746042,18481,ios
1441700815,42656,android
1441736489,33241,android
1441724722,45411,android
1441685505,54200,web
1441732878,44501,ios
1441729021,46723,ios
1441691617,49281,android
1441744552,24692,web
1441717991,15728,web
1441728396,32045,web
1441714736,20998,ios
1441733499,54381,android
1441730412,26000,web
1441754245,31955,mobile_web
1441725498,17238,windows
1441734110,59384,web
1441728609,51991,web
1441743760,50463,android
1441687287,35518,ios
1441686080,32595,android
1441718813,38765,android
1441730088,22427,android
1441737081,54273,mobile_web
1441762030,49331,web
1441728927,16776,android
1441690340,36628,ios
1441765156,46950,web
1441766012,48646,web
1441713328,50303,android
1441745218,50867,web
1441758118,34606,web
1441758132,44520,android
1441694575,49775,android
1441755640,23457,web
1441700087,26773,web
1441737506,36449,ios
1441695052,25826,android
1441717808,36996,windows
1441732492,20107,web
1441751312,44243,android
1441746139,33662,android
1441685295,23845,android
1441744721,17228,ios
1441689501,46785,web
1441716062,35227,ios
1441749984,44115,web
1441685397,58265,ios
1441693849,18853,android
1441688574,16031,ios
1441717222,38764,web
1441692302,47020,android
1441763455,31102,web
1441748000,51830,ios
1441767146,52294,android
1441734554,38625,android
1441716485,19796,web
1441685131,43110,android
1441734385,40263,web
1441699355,38165,ios
1441686261,57647,ios
1441758771,26155,ios
1441685869,38955,ios
1441712808,48405,android
1441699324,15644,android
1441733406,30045,web
1441720144,32206,ios
1441684858,59787,ios
1441744725,50506,android
1441766302,34998,web
1441685249,58355,ios
1441731364,32269,mobile_web
1441690862,30983,web
1441724465,59167,ios
1441707351,57651,android
1441686370,21581,ios
1441738092,18238,web
1441685781,15317,web
1441729185,34267,android
1441760046,17488,web
1441701781,16550,ios
1441684814,33513,api
1441724721,22059,web
1441713378,35705,android
1441747292,38834,android
1441692123,46257,ios
1441728826,50819,web
1441729223,40050,mobile_web
1441719712,58295,android
1441765555,39109,ios
1441712552,52106,android
1441706895,35402,ios
1441722529,39918,android
1441727681,25444,ios
1441727474,29487,android
1441720344,40066,android
1441744133,32814,android
1441708304,42192,ios
1441716383,19858,ios
1441711243,37132,web
1441688727,41214,web
1441759554,33066,ios
1441703208,54870,web
1441724552,43967,web
1441769460,57835,web
1441719867,49209,android
1441734757,16546,android
1441717491,27411,ios
1441694551,42151,web
1441718661,18952,android
1441758381,56673,android
1441713041,24266,android
1441765186,59245,android
1441755976,16145,web
1441725939,18620,ios
1441720684,58772,web
1441710444,59901,android
1441713146,58125,android
1441685858,41005,ios
1441770346,46483,web
1441750762,36064,android
1441745726,27291,web
1441696984,22153,ios
1441684812,48972,ios
1441687382,25489,mobile_web
1441687447,59910,android
1441725631,33548,android
1441690191,47928,api
1441732745,45216,android
1441706425,25621,ios
1441767732,29665,android
1441685289,28300,windows
1441727904,59162,ios
1441757408,29793,web
1441760600,42712,ios
1441689668,21803,android
1441727523,24863,ios
1441694023,57479,android
1441757132,35276,android
1441716580,56319,android
1441709010,31221,ios
1441694501,35005,ios
1441724553,49201,ios
1441703877,33646,web
1441685046,39031,web
1441685929,52248,ios
1441706186,20311,ios
1441722761,42851,ios
1441704920,26054,web
1441684812,45895,web
1441739590,17583,android
1441687904,53720,android
1441761941,26844,android
1441721363,50409,android
1441718150,23870,android
1441710163,34985,ios
1441705537,53568,ios
1441735860,49728,mobile_web
1441750910,20700,android
1441703428,31361,android
1441691739,40179,android
1441725527,54255,android
1441692219,50878,api
1441700390,47163,ios
1441708046,40465,android
1441693820,43950,android
1441742325,56820,ios
1441754201,29000,web
1441735331,32279,android
1441725200,18034,ios
1441767026,55749,ios
1441706822,30089,ios
1441732916,57210,ios
1441694414,15659,web
1441688599,16604,android
1441702209,31532,android
1441728286,15873,android
1441731754,18843,ios
1441714993,59613,api
1441724956,40482,android
1441685137,44174,mobile_web
1441707710,56924,web
1441707710,17098,web
1441761811,33896,android
1441715719,50883,android
1441691141,48456,android
1441766592,34697,ios
1441699612,57665,mobile_web
1441699632,28628,android
1441711898,37705,android
1441738654,15640,android
1441704330,37183,ios
1441692440,14867,android
1441739826,31064,android
1441715660,50441,ios
1441731741,16686,web
1441684867,34273,android
1441746321,34906,mobile_web
1441758106,33828,web
1441719006,53476,ios
1441727022,19396,android
1441687155,34761,web
1441693373,35231,ios
1441762751,23210,web
1441704357,49083,mobile_web
1441685287,33028,web
1441720585,44795,ios
1441690995,43032,ios
1441734125,17752,ios
1441764425,38388,android
1441730375,22819,ios
1441703233,43284,ios
1441765043,22643,ios
1441689449,41564,android
1441684867,48625,android
1441746790,32800,web
1441684799,34626,android
1441684829,57561,android
1441701919,47734,ios
1441757006,23845,ios
1441684938,41041,android
1441712704,26170,web
1441769772,18224,ios
1441767795,26464,web
1441727369,16698,android
1441685951,21008,ios
1441738871,57044,ios
1441749181,14534,ios
1441732438,41074,android
1441685664,59494,mobile_web
1441752589,54257,ios
1441766245,30329,ios
1441759301,57199,web
1441728611,53241,android
1441712510,54369,mobile_web
1441724351,42456,android
1441684885,15028,ios
1441731278,21910,web
1441691114,50274,windows
1441747926,34420,android
1441694972,45967,android
1441728195,18688,ios
1441761318,32525,android
1441740976,48626,android
1441728369,20456,web
1441759569,42964,ios
1441744396,31145,web
1441686616,25626,web
1441714210,15586,android
1441748081,17974,web
1441767178,16968,mobile_web
1441691048,36394,android
1441734182,53552,web
1441703628,15031,api
1441716429,41233,web
1441710126,55283,android
1441709938,52724,ios
1441742951,20654,ios
1441743905,31163,android
1441743232,37452,web
1441738494,49252,mobile_web
1441757922,26313,ios
1441689150,44325,ios
1441696143,23401,api
1441692972,28988,ios
1441686790,44240,web
1441686897,34566,android
1441696523,37138,android
1441698601,55853,mobile_web
1441707338,46454,ios
1441724624,31497,ios
1441747367,37611,web
1441686826,16747,ios
1441687417,40797,android
1441748307,30308,android
1441724377,17811,ios
1441719445,18648,ios
1441697763,53073,android
1441745014,53280,mobile_web
1441720637,24528,windows
1441706884,39071,android
1441746414,28110,ios
1441684822,57072,mobile_web
1441761049,56952,android
1441742137,36187,android
1441685537,45605,android
1441711216,26424,ios
1441706786,21950,web
1441714584,27971,web
1441691553,55723,ios
1441693805,59863,web
1441755515,40939,android
1441750128,35406,ios
1441746962,33881,android
1441692261,55797,ios
1441764249,32750,ios
1441737638,21075,android
1441685766,33219,api
1441732806,24888,web
1441731326,41576,ios
1441725244,29413,android
1441703400,35080,ios
1441717087,56451,ios
1441755654,35184,android
1441712854,20840,android
1441749857,47312,android
1441728485,53844,android
1441728228,18553,android
1441686567,31327,web
1441686978,32375,android
1441742585,52055,web
1441766640,36025,ios
1441727055,37385,android
1441762242,40087,ios
1441685503,31416,windows
1441724025,30219,web
1441694795,41631,android
1441689139,41208,android
1441685858,16149,windows
1441758749,59568,android
1441756934,44802,api
1441710880,28916,web
1441739811,31276,web
1441701467,30808,mobile_web
1441719920,35057,ios
1441740045,32509,ios
1441725123,27496,web
1441745710,52210,ios
1441694636,37853,ios
1441717110,34464,android
1441739307,55228,android
1441728392,30171,android
1441722242,45589,ios
1441706058,23502,android
1441730473,21173,ios
1441684833,43656,ios
1441722415,40383,ios
1441684987,54529,ios
1441707398,38036,android
1441737661,41642,android
1441736605,31599,web
1441687425,26649,ios
1441696625,24674,web
1441740121,19843,web
1441684937,23768,android
1441704768,52748,android
1441730981,35688,android
1441754292,22883,ios
1441744942,25233,ios
1441764737,45703,web
1441686796,38945,ios
1441730338,34147,ios
1441708849,40493,android
1441750273,55988,web
1441747018,41404,ios
1441717311,34368,android
1441685871,15117,web
1441757611,44372,android
1441688660,45422,api
1441758960,25317,web
1441713734,35949,ios
1441736204,59088,android
1441747792,53315,ios
1441744094,27545,ios
1441687926,25633,android
1441689864,33871,ios
1441754788,38674,ios
1441684832,16730,web
1441727148,26095,android
1441732417,31885,ios
1441702532,43628,ios
1441715392,21672,android
1441685501,23103,ios
1441716322,43060,ios
1441726075,19929,web
1441743901,15502,ios
1441736163,23614,web
1441690981,34642,android
1441691061,41302,web
1441761730,17043,web
1441685208,57534,web
1441730887,46062,android
1441721058,21951,web
1441729363,31794,api
1441684925,55118,ios
1441770032,32322,mobile_web
1441709822,35135,android
1441712885,54108,web
1441708460,58179,android
1441747446,35033,ios
1441720486,21994,android
1441745963,50162,android
1441762269,25761,web
1441749578,37736,ios
1441740903,17095,ios
1441716668,41256,android
1441686550,15010,ios
1441747243,58022,ios
1441725380,14314,android
1441686695,38211,ios
1441728126,55994,android
1441684836,47349,ios
1441691617,33096,web
1441684811,49407,web
1441723389,15650,android
1441718885,41594,web
1441732622,27864,android
1441751524,26891,ios
1441741761,14810,android
1441723319,54950,ios
1441745933,29792,android
1441739692,17163,android
1441685805,45167,ios
1441754283,55800,ios
1441701934,47932,android
1441738488,25497,api
1441706316,46114,android
1441735601,17632,android
1441710630,57239,web
1441697793,54447,ios
1441686964,41135,android
1441685805,42171,android
1441715921,42189,ios
1441685150,22481,web
1441686122,26576,android
1441714271,25608,android
1441711581,57156,ios
1441713678,47902,android
1441720564,42686,web
1441735695,37389,android
1441693595,14700,ios
1441716177,35551,ios
1441710854,56464,ios
1441747426,33341,web
1441730726,56127,ios
1441750173,43117,ios
1441757038,39735,android
1441692027,14619,ios
1441746320,46520,android
1441709923,23409,web
1441696033,39932,android
1441691461,17339,android
1441738409,41046,ios
1441718804,14361,web
1441734942,59549,android
1441740410,30474,android
1441685850,45024,android
1441741436,17931,android
1441710555,53865,android
1441736044,14624,web
1441731240,49151,android
1441744055,37040,android
1441755391,31245,ios
1441705867,29108,android
1441758979,40681,android
1441754218,53212,ios
1441698810,43507,ios
1441707911,46768,ios
1441704997,29509,android
1441685937,34417,web
1441684866,16346,windows
1441725859,31253,android
1441726712,52511,ios
1441710926,48994,web
1441685835,20337,ios
1441760235,33650,mobile_web
1441720452,15070,android
1441698448,40823,android
1441687650,59112,android
1441722606,49366,android
1441760816,48950,ios
1441715470,53437,android
1441695365,35729,ios
1441716344,19074,mobile_web
1441708547,53264,android
1441687888,47805,android
1441685322,30760,web
1441696238,33736,ios
1441689789,26726,android
1441697825,19169,web
1441718699,14410,ios
1441713239,39832,mobile_web
1441691933,41920,android
1441736508,40347,android
1441718335,45029,web
1441722998,17012,android
1441715939,19627,android
1441761228,17590,ios
1441694931,59046,ios
1441685846,17303,android
1441686286,26874,android
1441742200,45709,ios
1441706485,32898,android
1441764809,54547,ios
1441718174,24478,android
1441725866,32824,android
1441692072,17024,web
1441684849,55315,android
1441705786,30427,ios
1441717095,55707,android
1441763784,19849,web
1441735853,43443,ios
1441729558,54338,android
1441714109,51003,web
1441685508,24878,android
1441721882,21169,android
1441738958,32593,android
1441746066,43729,android
1441712080,35317,mobile_web
1441686076,31834,mobile_web
1441736854,54031,android
1441753732,36362,ios
1441726644,47755,web
1441705257,37563,ios
1441728276,49521,android
1441685500,42815,android
1441722621,36936,android
1441685103,52700,windows
1441756745,21922,web
1441693404,50292,web
1441692126,56131,android
1441742492,37789,android
1441703758,50221,web
1441703373,16791,ios
1441695108,42253,ios
1441728802,57954,web
1441753558,16852,android
1441685065,15616,web
1441685088,29566,ios
1441712498,25812,android
1441704229,22515,web
1441729700,27027,web
1441704541,24644,web
1441745136,59946,ios
1441751115,16956,ios
1441731633,31528,web
1441743856,16110,ios
1441703460,32373,web
1441753104,15363,web
1441749526,58360,ios
1441744085,15958,ios
1441717340,36577,android
1441768085,43784,web
1441688548,59793,android
1441765405,21517,ios
1441763239,28077,web
1441727403,26659,web
1441711352,41682,android
1441695746,33968,android
1441716337,59813,mobile_web
1441712079,45149,android
1441705601,18934,web
1441734120,42261,android
1441712339,50190,android
1441736852,30387,android
1441698037,52604,android
1441699749,14685,ios
1441748478,49342,ios
1441687935,46015,ios
1441685975,50642,ios
1441730296,25533,ios
1441699321,17060,ios
1441728911,39176,android
1441701890,24549,android
1441685064,56083,android
1441765072,19357,ios
1441685250,14453,ios
1441719318,29513,mobile_web
1441714643,27262,web
1441713846,36060,ios
1441738324,45117,ios
1441686403,19318,web
1441701189,20941,api
1441714499,19850,android
1441724425,46030,web
1441686340,44226,ios
1441736464,26137,android
1441699527,43379,ios
1441736136,32434,android
1441744641,44119,ios
1441692399,56849,web
1441686995,25336,ios
1441715535,42741,ios
1441761482,31314,web
1441685646,37328,windows
1441729788,43260,ios
1441725901,30222,android
1441741131,37538,android
1441745105,30974,ios
1441729866,59603,android
1441685873,29288,windows
1441727560,15437,ios
1441722961,42674,android
1441759559,22469,web
1441756642,51076,android
1441733600,48978,android
1441749604,34003,android
1441685140,30821,web
1441693468,24184,android
1441757288,29358,android
1441686337,31414,windows
1441720015,16819,mobile_web
1441689968,43288,android
1441685448,46882,web
1441686482,53586,mobile_web
1441695417,16293,android
1441684800,39212,ios
1441707896,53142,ios
1441767788,22196,ios
1441690175,48256,ios
1441719447,14823,mobile_web
1441706180,45407,android
1441686550,33027,windows
1441757343,51333,ios
1441732744,46886,web
1441696141,56951,android
1441746124,17435,ios
1441684808,33055,web
1441747344,34402,android
1441727292,39103,ios
1441759784,36835,ios
1441696609,47523,api
1441725051,36630,mobile_web
1441739568,28293,ios
1441687648,37070,android
1441730596,22849,android
1441690951,40027,ios
1441690460,19859,android
1441730632,49930,ios
1441709655,59225,ios
1441686333,22440,ios
1441732507,24831,mobile_web
1441759238,54838,android
1441708054,45635,ios
1441704592,18048,web
1441709329,18383,android
1441687564,31359,android
1441749273,43694,android
1441724248,51321,web
